Car.PitchAcc,Car.PitchVel,Car.RollAcc,Car.RollVel,Car.YawAcc,Car.YawVel,Car.ax,Car.ay,Car.az,Car.v,Car.vx,Car.vy,Car.vz,Time
rad/s^2,rad/s,rad/s^2,rad/s,rad/s^2,rad/s,m/s^2,m/s^2,m/s^2,m/s,m/s,m/s,m/s,s
-0.016418664,-0.001336596,0.051606607,-0.006969275,-0.198212355,-0.412170827,-0.228584558,-1.752365708,-0.00827482,3.403646708,3.346413136,-0.621280968,-0.018406466,204.231
-0.005708888,-0.001438145,0.015709244,-0.006669721,-0.215679959,-0.414247483,-0.236432657,-1.773229003,-0.008324181,3.404591799,3.346668243,-0.62507242,-0.018454246,204.241
0.003870842,-0.001438188,-0.015526069,-0.006704964,-0.236975372,-0.416521639,-0.245472297,-1.794915915,-0.009085473,3.405512333,3.346867323,-0.629007995,-0.018501734,204.251
0.012149653,-0.001349205,-0.043286134,-0.007033108,-0.260602206,-0.419022799,-0.25553453,-1.817889214,-0.010355334,3.406400442,3.347001076,-0.633089721,-0.018553281,204.261
0.019118268,-0.001184284,-0.069241449,-0.007629311,-0.285501808,-0.421768218,-0.2666637,-1.842945814,-0.012015246,3.407250166,3.347061872,-0.637325585,-0.018612208,204.271
0.02478018,-0.000956504,-0.094071008,-0.008480034,-0.310944259,-0.424766302,-0.278860211,-1.870451689,-0.013992704,3.408056498,3.347040892,-0.641730011,-0.018681223,204.281
0.029169062,-0.000678747,-0.117728755,-0.009574142,-0.336534023,-0.42802006,-0.292071849,-1.90043664,-0.016223524,3.408815861,3.346930742,-0.646319509,-0.018762734,204.291
0.033040822,-0.000361551,-0.141399756,-0.01090234,-0.362111241,-0.431529999,-0.306287706,-1.932968497,-0.018783204,3.409525394,3.346724033,-0.65111047,-0.01885967,204.301
0.034917936,-1.07E-05,-0.156430215,-0.012444599,-0.385760248,-0.435290933,-0.320243359,-1.964577317,-0.02300927,3.41018343,3.346416712,-0.65611428,-0.018981662,204.311
0.02996528,0.000321056,-0.136992648,-0.013947389,-0.396207452,-0.439222187,-0.329003453,-1.983448148,-0.026517164,3.410804033,3.346033335,-0.661271572,-0.019127304,204.321
0.021696374,0.000581199,-0.098817922,-0.015131732,-0.393865347,-0.443182617,-0.332435191,-1.992019892,-0.028648447,3.411421537,3.345635176,-0.666445315,-0.019290464,204.331
0.012423726,0.00075219,-0.057381589,-0.015908526,-0.382750183,-0.447069258,-0.332777828,-1.99619925,-0.029866632,3.412062645,3.345266819,-0.67155242,-0.01946656,204.341
0.00502903,0.000840265,-0.028680505,-0.016341271,-0.369194269,-0.450827718,-0.332981914,-2.00317359,-0.030207759,3.412742853,3.344946861,-0.676578224,-0.019649904,204.351
-0.00237705,0.000852448,-0.002141994,-0.016489299,-0.352377057,-0.454431146,-0.33225739,-2.009527445,-0.02978128,3.413467646,3.344677448,-0.681542695,-0.019834938,204.361
-0.008905408,0.000797127,0.022418661,-0.016391652,-0.334843397,-0.457863838,-0.33083576,-2.01496768,-0.02933519,3.414244175,3.344465494,-0.686449528,-0.02001664,204.371
-0.01430763,0.000681765,0.044344138,-0.016062709,-0.317369044,-0.461119056,-0.328855276,-2.019501448,-0.028143382,3.415076971,3.344317198,-0.691293061,-0.020190608,204.381
-0.017013013,0.00052305,0.056004073,-0.015551034,-0.30311361,-0.464209795,-0.32777071,-2.026338339,-0.026124043,3.415967464,3.34423399,-0.696073651,-0.020353904,204.391
-0.013888841,0.000370311,0.041369155,-0.015070559,-0.300662667,-0.46721971,-0.331730753,-2.044062138,-0.024760924,3.416900158,3.34418726,-0.7008546,-0.020509053,204.401
-0.007635376,0.000268921,0.012360931,-0.014829867,-0.309245884,-0.470268995,-0.340591848,-2.070544004,-0.024524773,3.417844772,3.344122648,-0.705747783,-0.020661032,204.411
-0.000491877,0.000236648,-0.01822016,-0.014896633,-0.325276047,-0.473447949,-0.35236761,-2.100940466,-0.025171347,3.418777466,3.344000101,-0.710823894,-0.020814307,204.421
0.006502551,0.000275935,-0.045137886,-0.015251935,-0.346082121,-0.476815403,-0.365732461,-2.132675886,-0.026550356,3.419683695,3.343798399,-0.716106892,-0.020974157,204.431
0.012964544,0.000382847,-0.068286747,-0.015855959,-0.369877458,-0.480408818,-0.380211651,-2.165475845,-0.028506132,3.420554638,3.343506813,-0.721601307,-0.021145666,204.441
0.017572977,0.000548656,-0.082576424,-0.016662553,-0.393744171,-0.484247387,-0.394853503,-2.197412968,-0.031556189,3.421385288,3.343118668,-0.727309883,-0.021333095,204.451
0.014578599,0.000718836,-0.062351514,-0.017420718,-0.404258311,-0.488258153,-0.40361321,-2.216030598,-0.033997875,3.422188044,3.342658997,-0.733170033,-0.021533556,204.461
0.009362547,0.000839997,-0.031965043,-0.017887371,-0.404439151,-0.492307961,-0.407739103,-2.227222681,-0.034599863,3.422999144,3.342193842,-0.739046931,-0.021740096,204.471
0.008540871,0.000930672,-0.026625132,-0.018173585,-0.407492518,-0.496366173,-0.414376169,-2.246542454,-0.034836594,3.423832178,3.341742277,-0.744918168,-0.021952754,204.481
0.011075802,0.001036449,-0.042928815,-0.01854964,-0.417728812,-0.500497282,-0.425906092,-2.276663303,-0.036398858,3.424668789,3.341261625,-0.750889957,-0.022174671,204.491
0.010764984,0.001153886,-0.049322046,-0.019045617,-0.425981313,-0.504725575,-0.437069267,-2.305167198,-0.038009278,3.425496578,3.340723276,-0.757029355,-0.022405207,204.501
0.008877262,0.001258578,-0.045366347,-0.019544745,-0.43154943,-0.509020984,-0.446282566,-2.329449177,-0.03929824,3.42632556,3.340144396,-0.763301611,-0.022642398,204.511
0.006419376,0.001340653,-0.036640905,-0.019973533,-0.435594827,-0.513363123,-0.454245061,-2.35125947,-0.040315464,3.427165747,3.339544535,-0.769665539,-0.022886245,204.521
0.003955865,0.001397911,-0.027358642,-0.020309599,-0.438724488,-0.517740428,-0.461741,-2.37258625,-0.041087609,3.428023815,3.338933468,-0.776102245,-0.023135545,204.531
0.000311892,0.001428857,-0.02274348,-0.020566637,-0.439958304,-0.522140622,-0.469082773,-2.395609856,-0.045369048,3.428908825,3.338320494,-0.782613993,-0.02339307,204.541
-0.00690629,0.001396382,-0.021539304,-0.020814369,-0.444009006,-0.526571989,-0.475436568,-2.41520381,-0.047775391,3.429824352,3.337709904,-0.789193809,-0.023689745,204.551
-0.010185339,0.001313593,-0.014874119,-0.021016037,-0.446649611,-0.531032741,-0.482547611,-2.435531378,-0.047552709,3.430763721,3.337097406,-0.795829713,-0.024001183,204.561
-0.011426423,0.001210877,-0.007804575,-0.021146156,-0.448418349,-0.535513461,-0.48952651,-2.456916571,-0.047102951,3.431729555,3.336483955,-0.802528322,-0.02431347,204.571
-0.011929485,0.001100525,-0.001783435,-0.021211337,-0.449822992,-0.540009022,-0.496444255,-2.478772879,-0.046661433,3.43272686,3.33587265,-0.809296072,-0.024622783,204.581
-0.012149887,0.000986973,0.003802906,-0.021219097,-0.45113197,-0.544517815,-0.503325105,-2.500571012,-0.046192136,3.433757782,3.335265398,-0.816134751,-0.024927771,204.591
-0.012199917,0.000872226,0.009447519,-0.021170467,-0.452451378,-0.549039602,-0.510121107,-2.521994114,-0.04568832,3.434824228,3.334663868,-0.823042035,-0.025227485,204.601
-0.012031293,0.000758209,0.014805194,-0.021066649,-0.453881979,-0.553575158,-0.516918898,-2.543255806,-0.04511337,3.435927391,3.334069729,-0.830014765,-0.025520897,204.611
-0.011676892,0.000647043,0.019701367,-0.020911686,-0.455448836,-0.558125734,-0.523739755,-2.564454317,-0.044508509,3.437067986,3.333484173,-0.837051213,-0.025806889,204.621
-0.01118309,0.000540291,0.024269016,-0.020709615,-0.457093269,-0.562692404,-0.530562341,-2.58551693,-0.043886423,3.438246965,3.332907677,-0.844150066,-0.026084533,204.631
-0.010568764,0.000439204,0.028408704,-0.02046407,-0.458800733,-0.567275882,-0.537404001,-2.606446505,-0.043263499,3.439465284,3.332341433,-0.851309419,-0.026353141,204.641
-0.009846484,0.000344936,0.032067008,-0.020179728,-0.460576862,-0.571876824,-0.544303477,-2.627232552,-0.04266433,3.440723658,3.331786394,-0.858527303,-0.026612181,204.651
-0.00904404,0.00025843,0.035251554,-0.019861365,-0.462420642,-0.576495826,-0.551281929,-2.647851944,-0.042108748,3.442021847,3.331243038,-0.865801573,-0.026861306,204.661
-0.00819357,0.000180313,0.037968978,-0.019513665,-0.464329869,-0.581133604,-0.558345795,-2.668289185,-0.041610859,3.44336009,3.330711365,-0.873129904,-0.027100373,204.671
-0.007578639,0.000110528,0.04156049,-0.019138955,-0.46601069,-0.585790396,-0.56530112,-2.688037157,-0.041435663,3.444738388,3.330192089,-0.880509555,-0.02732945,204.681
-0.011031623,2.64E-05,0.060596753,-0.018648766,-0.461120307,-0.59043324,-0.568568289,-2.700593472,-0.041190788,3.446163416,3.329698801,-0.88791287,-0.027546264,204.691
-0.017068407,-0.000109106,0.090663403,-0.017898006,-0.448821843,-0.594984412,-0.567218185,-2.705553055,-0.039868545,3.447659492,3.329278469,-0.895260215,-0.027744623,204.701
-0.023697024,-0.000309862,0.12285576,-0.01682776,-0.431420624,-0.599382579,-0.562819183,-2.705735922,-0.037810992,3.449247122,3.328970671,-0.902485848,-0.02791989,204.711
-0.029948803,-0.000575816,0.152281851,-0.015447218,-0.410711199,-0.603587151,-0.556676686,-2.703332901,-0.035177302,3.45093894,3.328798771,-0.909555137,-0.028067164,204.721
-0.035453532,-0.0009008,0.177713379,-0.013793286,-0.387890965,-0.607572079,-0.549440205,-2.698956251,-0.032104537,3.452740669,3.328774691,-0.916451275,-0.028181784,204.731
-0.040094182,-0.001276576,0.199718893,-0.011903426,-0.363786012,-0.611320913,-0.541321874,-2.692361593,-0.028724067,3.454654694,3.328905821,-0.923160672,-0.028259935,204.741
-0.043837775,-0.001694344,0.219091594,-0.009807392,-0.338998914,-0.614824414,-0.532419443,-2.683165073,-0.025114393,3.456680298,3.329197645,-0.929667056,-0.02829873,204.751
-0.045445804,-0.00214124,0.233083859,-0.007540269,-0.314395696,-0.618080735,-0.523358226,-2.672101498,-0.021221932,3.458814621,3.329653263,-0.935952842,-0.028296696,204.761
-0.045410156,-0.002592131,0.24333559,-0.005158172,-0.289728195,-0.621089518,-0.513370931,-2.657363892,-0.019409949,3.461052656,3.330274105,-0.941998243,-0.028264938,204.771
-0.044446688,-0.003037755,0.251640201,-0.002685294,-0.266027391,-0.623858273,-0.503455699,-2.640440226,-0.017731838,3.463387012,3.331059694,-0.94778508,-0.028207319,204.781
-0.043914478,-0.003475126,0.257896721,-0.000134316,-0.242032364,-0.626387179,-0.492628872,-2.620254278,-0.017567657,3.465810776,3.332009792,-0.953290939,-0.028128423,204.791
-0.044134192,-0.003912759,0.26093024,0.002457417,-0.21827957,-0.628677905,-0.481441081,-2.596854925,-0.017841907,3.468317509,3.33312726,-0.958490312,-0.028040882,204.801
-0.047024015,-0.004365289,0.26548174,0.00508809,-0.194228724,-0.630728006,-0.469068885,-2.570783138,-0.021934757,3.470903635,3.334415436,-0.963360727,-0.027960606,204.811
-0.051040169,-0.004855967,0.268833667,0.007761012,-0.170483172,-0.632540822,-0.456667572,-2.543343306,-0.02523048,3.473565102,3.335875273,-0.967890024,-0.02790547,204.821
-0.054462008,-0.005385397,0.268070161,0.010448859,-0.146930799,-0.6341151,-0.443912625,-2.514688969,-0.028340919,3.476298332,3.337507486,-0.972067952,-0.027876638,204.831
-0.057631012,-0.00594691,0.265547842,0.013116254,-0.123186916,-0.635454357,-0.430584818,-2.484214306,-0.031445231,3.479099274,3.339310408,-0.975889742,-0.027875869,204.841
-0.059722584,-0.006535506,0.259803802,0.015742695,-0.099888302,-0.636557281,-0.416933209,-2.452354908,-0.034036446,3.481965303,3.341285467,-0.979343891,-0.027902169,204.851
-0.061526809,-0.007143161,0.254369438,0.018312708,-0.076065935,-0.637425482,-0.402396381,-2.417899847,-0.036342982,3.48489213,3.343432665,-0.982420206,-0.027954033,204.861
-0.06170946,-0.007759961,0.244875103,0.020804258,-0.053315952,-0.638061285,-0.387905747,-2.382643223,-0.038098231,3.487876654,3.345753193,-0.985105932,-0.028028902,204.871
-0.061634373,-0.00837883,0.235834792,0.023211258,-0.029895365,-0.638464987,-0.372629374,-2.345016241,-0.039261363,3.490914106,3.348245621,-0.987391472,-0.028124005,204.881
-0.060585234,-0.008990647,0.225765482,0.025518674,-0.006764632,-0.638637304,-0.357037514,-2.305713415,-0.04041269,3.494000435,3.35090971,-0.989265442,-0.028236311,204.891
-0.059031636,-0.009590796,0.21545887,0.027728133,0.016872596,-0.638573766,-0.340850532,-2.264439821,-0.040869731,3.497131824,3.353745699,-0.990715146,-0.028362563,204.901
-0.057042006,-0.010172807,0.205433652,0.029834701,0.041080508,-0.638271511,-0.324114293,-2.221121073,-0.040957686,3.500304937,3.356753826,-0.9917292,-0.028499907,204.911
-0.052321691,-0.010719055,0.190958709,0.031817701,0.063401848,-0.637736678,-0.30830124,-2.178689957,-0.041307479,3.50351429,3.359929085,-0.992304325,-0.028649267,204.921
-0.048373386,-0.011223605,0.17767854,0.033664238,0.086610429,-0.636974275,-0.291974098,-2.134341717,-0.041361641,3.506751299,3.363261223,-0.992445469,-0.028810464,204.931
-0.040939879,-0.011674036,0.153419927,0.035332125,0.105742469,-0.635994971,-0.27787149,-2.093358517,-0.040601745,3.510010958,3.366744518,-0.992153585,-0.028980924,204.941
-0.026633803,-0.012012976,0.104326427,0.036624886,0.112855174,-0.634885311,-0.271100283,-2.063845634,-0.04028663,3.513266802,3.370329618,-0.991499126,-0.02916557,204.951
-0.007819247,-0.012179727,0.036776464,0.037310608,0.107020833,-0.633779049,-0.272386342,-2.046262741,-0.041065991,3.516473055,3.373930693,-0.990611672,-0.029369637,204.961
0.012001641,-0.012150467,-0.034961615,0.037286807,0.09220548,-0.632783771,-0.278898746,-2.03580904,-0.041997079,3.51959157,3.377476692,-0.989596486,-0.029592281,204.971
0.031214835,-0.011925154,-0.102712072,0.036562409,0.071621731,-0.631970763,-0.288381606,-2.029043674,-0.042542599,3.522598028,3.380925655,-0.988508403,-0.029828859,204.981
0.049153507,-0.011513858,-0.164128244,0.0351936,0.047485158,-0.63138485,-0.29974556,-2.024923325,-0.042484805,3.525477648,3.384255171,-0.987373471,-0.030072611,204.991
0.065436296,-0.010931672,-0.219577164,0.033243034,0.021460723,-0.631052017,-0.312467545,-2.02374506,-0.041732069,3.528222084,3.387450457,-0.98621136,-0.030315647,205.001
0.079848826,-0.010196417,-0.270143867,0.030764302,-0.005367447,-0.630984664,-0.326264799,-2.026177168,-0.040327735,3.530828476,3.390501499,-0.98504585,-0.03055004,205.011
0.092291899,-0.009327398,-0.316411793,0.027802464,-0.032393873,-0.63118726,-0.340981871,-2.032677412,-0.038364425,3.533297777,3.393401623,-0.983906627,-0.030768728,205.021
0.102713652,-0.008344591,-0.358366251,0.024400275,-0.059360527,-0.631659985,-0.356475622,-2.043452501,-0.035980511,3.535633564,3.39614439,-0.982827067,-0.030966008,205.031
0.111106545,-0.007268356,-0.395746857,0.020602096,-0.086247526,-0.632402182,-0.372619718,-2.058600903,-0.033296395,3.537841797,3.398726225,-0.981842279,-0.031137759,205.041
0.117551886,-0.006118563,-0.428132802,0.016456041,-0.113078728,-0.633413076,-0.389353335,-2.078125,-0.030451873,3.539929152,3.401144266,-0.980988085,-0.031281456,205.051
0.123140559,-0.004911398,-0.453253418,0.012018766,-0.139939085,-0.63469249,-0.406858325,-2.101799726,-0.027705433,3.541903496,3.40339613,-0.980300188,-0.031397011,205.061
0.127649277,-0.003651262,-0.47221759,0.007369468,-0.166500315,-0.636239469,-0.425156027,-2.13001585,-0.026228141,3.543770313,3.405478001,-0.979813755,-0.031494018,205.071
0.130998418,-0.002352604,-0.486200184,0.00255627,-0.192736805,-0.638050318,-0.44469747,-2.162463903,-0.024879789,3.545532703,3.407383442,-0.979562759,-0.031575296,205.081
0.133276463,-0.001025152,-0.495102823,-0.002370704,-0.218693987,-0.640122533,-0.465520173,-2.199283361,-0.025748884,3.547192097,3.409103632,-0.979582906,-0.031644758,205.091
0.127807364,0.000284758,-0.489979237,-0.007312268,-0.244021729,-0.642449439,-0.487529308,-2.240786791,-0.032545388,3.548752069,3.410630703,-0.97991395,-0.031747412,205.101
0.125339776,0.001552185,-0.490610451,-0.012227117,-0.269312561,-0.645030558,-0.511983216,-2.288263798,-0.040582951,3.550209761,3.411949158,-0.980598867,-0.031911962,205.111
0.119433589,0.002782329,-0.484424144,-0.017115166,-0.294596672,-0.647864342,-0.536947846,-2.338895321,-0.052933797,3.551567554,3.413050175,-0.98167479,-0.032175709,205.121
0.110977337,0.003935824,-0.475874782,-0.021931425,-0.320158035,-0.650952399,-0.563465059,-2.392224789,-0.065252803,3.552828074,3.413929224,-0.983165205,-0.032559708,205.131
0.102658793,0.005005722,-0.463693738,-0.026642526,-0.346461326,-0.654300392,-0.591065288,-2.448564053,-0.077369191,3.553990364,3.414579153,-0.985090673,-0.033066709,205.141
0.094785668,0.005995237,-0.448714554,-0.031217128,-0.373346955,-0.657914996,-0.619658053,-2.508195639,-0.088957451,3.555058002,3.41499567,-0.98747468,-0.033695046,205.151
0.087547489,0.006909924,-0.430769742,-0.035626002,-0.400451541,-0.661799967,-0.64907068,-2.570696115,-0.09975899,3.556034803,3.415175438,-0.990340293,-0.034438886,205.161
0.081219673,0.007757645,-0.411039144,-0.039845761,-0.427809,-0.665957451,-0.679403067,-2.6362679,-0.10955058,3.55692625,3.415116549,-0.993709028,-0.035289526,205.171
0.075915463,0.008548371,-0.389997482,-0.043861847,-0.455487669,-0.670390368,-0.710735917,-2.70482111,-0.118310623,3.557736635,3.414815426,-0.997603238,-0.036236376,205.181
0.063460983,0.00925575,-0.338694364,-0.047525689,-0.472307205,-0.675055563,-0.735953271,-2.763920784,-0.127144635,3.558480263,3.414288282,-1.002012134,-0.037265029,205.191
0.044679299,0.00979756,-0.259484798,-0.050506655,-0.473094493,-0.679796577,-0.750956893,-2.809551716,-0.132000491,3.559214592,3.413630962,-1.006807566,-0.038349483,205.201
0.024984417,0.010142492,-0.172162116,-0.052634515,-0.463374943,-0.684482098,-0.759105444,-2.847413301,-0.133949399,3.559997559,3.412939072,-1.011865616,-0.03946672,205.211
0.005972268,0.01029397,-0.08610148,-0.053892437,-0.446548075,-0.68903023,-0.763044119,-2.881427526,-0.133631066,3.560867071,3.412268877,-1.017127037,-0.040593803,205.221
-0.01146566,0.010262538,-0.005331311,-0.054315299,-0.424875498,-0.693381012,-0.763837516,-2.913014889,-0.131050333,3.561852455,3.411659002,-1.022563696,-0.041706808,205.231
-0.027055027,0.01006662,0.06999325,-0.053960584,-0.400161892,-0.697497368,-0.761947632,-2.94192791,-0.126649231,3.562975883,3.411137104,-1.028158188,-0.042784143,205.241
-0.040415037,0.00972654,0.139860302,-0.052882828,-0.374002546,-0.701357603,-0.757746279,-2.967752218,-0.12057332,3.564255238,3.410728455,-1.033890009,-0.043806218,205.251
-0.051551685,0.009263709,0.204954475,-0.051128808,-0.347158194,-0.70495081,-0.75142467,-2.989824295,-0.113032542,3.565703869,3.410454035,-1.039732695,-0.044755526,205.261
-0.060494863,0.008702041,0.265526086,-0.048750028,-0.320217043,-0.708275735,-0.743355036,-3.007795572,-0.10447041,3.567329168,3.410331011,-1.045657277,-0.045616619,205.271
-0.06731537,0.008061795,0.321200579,-0.045790728,-0.293238759,-0.711330354,-0.733724952,-3.021406651,-0.094822451,3.569135427,3.410374403,-1.051628828,-0.046375286,205.281
-0.07222876,0.007362896,0.371469677,-0.042299822,-0.266211629,-0.71411413,-0.722714126,-3.030539751,-0.084258989,3.571123362,3.410596848,-1.057610631,-0.047019321,205.291
-0.07512816,0.006626969,0.415560812,-0.03834331,-0.239860565,-0.716632605,-0.710853815,-3.035434484,-0.073555209,3.57329011,3.411006451,-1.063568473,-0.047538873,205.301
-0.076848388,0.005867418,0.454536796,-0.033971619,-0.213256165,-0.718885243,-0.697784066,-3.035425425,-0.062265269,3.575630903,3.411610365,-1.069464326,-0.047925457,205.311
-0.077558294,0.005096049,0.488294303,-0.029237572,-0.186387509,-0.720870495,-0.683547795,-3.030341387,-0.050760843,3.578140259,3.412417173,-1.075256109,-0.048172697,205.321
-0.077322669,0.004322713,0.516542673,-0.024196152,-0.159388736,-0.722586572,-0.668346942,-3.020197153,-0.039304383,3.580811262,3.413434029,-1.080901027,-0.048276152,205.331
-0.075733557,0.003557797,0.536818981,-0.018912965,-0.13313207,-0.724034846,-0.652805984,-3.006016493,-0.027845506,3.583634853,3.414664984,-1.086358666,-0.048233561,205.341
-0.073858581,0.002811078,0.551959515,-0.01345649,-0.106825829,-0.725221574,-0.636652172,-2.987039328,-0.016870538,3.586597919,3.41610837,-1.091595411,-0.048045401,205.351
-0.071903914,0.002083232,0.562606216,-0.00787281,-0.080160417,-0.72614342,-0.619548619,-2.962896109,-0.006330885,3.589690208,3.417767525,-1.09656918,-0.047713008,205.361
-0.068944357,0.001379737,0.565018892,-0.002226547,-0.054695703,-0.72680372,-0.602431715,-2.935280323,0.003703122,3.592899799,3.419644117,-1.101240993,-0.047240496,205.371
-0.066653535,0.00070186,0.562515855,0.003420488,-0.029411733,-0.727210283,-0.584359348,-2.903553486,0.01291257,3.596214533,3.421735525,-1.105581045,-0.046634421,205.381
-0.05875992,7.31E-05,0.541118145,0.008970057,-0.009504869,-0.727387786,-0.56795907,-2.873297691,0.013291564,3.599624872,3.424039364,-1.109570026,-0.045921728,205.391
-0.055820134,-0.000499696,0.500189781,0.014168808,0.000835478,-0.727414787,-0.55698961,-2.846626282,0.004596621,3.603104115,3.426516056,-1.113238811,-0.045229793,205.401
-0.048617169,-0.00102291,0.438684404,0.01885047,-0.001617664,-0.727408886,-0.55395484,-2.828937054,-0.003801964,3.606602669,3.429092407,-1.116655111,-0.044588447,205.411
-0.037789207,-0.001451064,0.360777259,0.022815799,-0.015519868,-0.727493823,-0.557639957,-2.818773508,-0.014000873,3.610074759,3.431693077,-1.119903684,-0.044018224,205.421
-0.025648532,-0.001762055,0.277001888,0.02596168,-0.037216011,-0.727763534,-0.565796852,-2.813058138,-0.024313338,3.613484383,3.434259653,-1.123047352,-0.043530017,205.431
-0.013090154,-0.001948457,0.193566248,0.028267104,-0.063956954,-0.728280008,-0.576674104,-2.809665918,-0.033622157,3.616808176,3.436757565,-1.126116753,-0.043122865,205.441
-0.00041802,-0.002007951,0.113036849,0.029752059,-0.093795441,-0.729082406,-0.589432359,-2.807925701,-0.041423008,3.620029449,3.439165831,-1.129123926,-0.042788643,205.451
0.012103915,-0.001940757,0.035839871,0.030448794,-0.125435546,-0.730194151,-0.603646219,-2.808208942,-0.047597744,3.623137474,3.441470385,-1.132077098,-0.042515825,205.461
0.024206176,-0.001749948,-0.03794869,0.030391164,-0.157923892,-0.731627703,-0.619064033,-2.811083794,-0.05217015,3.626126051,3.443661213,-1.134988904,-0.042291969,205.471
0.035691436,-0.001440826,-0.108292617,0.029613346,-0.190705761,-0.733388245,-0.635525763,-2.817103863,-0.055258539,3.628993511,3.445730209,-1.137876987,-0.042105086,205.481
0.046627104,-0.0010195,-0.174766615,0.028151721,-0.223462567,-0.735476852,-0.653155923,-2.826572418,-0.056964152,3.631740093,3.447670698,-1.140764236,-0.041944489,205.491
0.057103936,-0.000490689,-0.236822128,0.0260482,-0.25600338,-0.737892091,-0.672224879,-2.839654684,-0.057537239,3.634364843,3.449473381,-1.143675447,-0.041800905,205.501
0.067009188,0.000140401,-0.293980211,0.023349425,-0.288327724,-0.74063164,-0.692776859,-2.856586456,-0.057209037,3.63686657,3.451128006,-1.146637678,-0.041666757,205.511
0.076261796,0.000867543,-0.34537524,0.020109655,-0.32038191,-0.743693113,-0.714750171,-2.877320766,-0.056269757,3.63924408,3.452623844,-1.149679184,-0.041536506,205.521
0.084906504,0.001684487,-0.391462535,0.016384447,-0.352328897,-0.747074544,-0.738294601,-2.90235877,-0.054900397,3.64149785,3.453950644,-1.152829885,-0.041406643,205.531
0.092944801,0.00258518,-0.432312161,0.012225998,-0.384281635,-0.750775635,-0.763542473,-2.932009697,-0.053321533,3.64362812,3.455097437,-1.156124592,-0.041275211,205.541
0.100346699,0.003563479,-0.467749894,0.007687671,-0.416301876,-0.754796684,-0.790563285,-2.966395855,-0.051738046,3.645635128,3.456051111,-1.159600258,-0.041141823,205.551
0.106244899,0.004611582,-0.496389657,0.002826278,-0.448219121,-0.759138286,-0.81909585,-3.0052948,-0.05379853,3.647519827,3.456799746,-1.163295031,-0.041010514,205.561
0.105641455,0.005680091,-0.511442363,-0.002241235,-0.480124056,-0.763797343,-0.850080192,-3.050233126,-0.058083765,3.649286032,3.457330942,-1.167251825,-0.04092592,205.571
0.108712755,0.006768276,-0.53094095,-0.007496873,-0.512214363,-0.76877743,-0.883342505,-3.100573778,-0.066571631,3.650931597,3.457625866,-1.171516299,-0.040918641,205.581
0.108255483,0.007869736,-0.527441204,-0.012842013,-0.541662395,-0.774073362,-0.916506589,-3.15192914,-0.078118727,3.65245986,3.45767355,-1.176127195,-0.041019171,205.591
0.094350688,0.008893346,-0.482040614,-0.017907508,-0.552190721,-0.779565036,-0.938046455,-3.190790415,-0.08945325,3.653909206,3.457529783,-1.181033254,-0.041236978,205.601
0.074260347,0.009739334,-0.414717376,-0.022376701,-0.547502458,-0.785072267,-0.948929966,-3.219984055,-0.100031786,3.655358076,3.457322359,-1.186101675,-0.041561782,205.611
0.049913689,0.010357222,-0.344742745,-0.026151838,-0.533294261,-0.790477634,-0.954040587,-3.244102478,-0.109968595,3.656863928,3.45713973,-1.191249132,-0.042003877,205.621
0.026104141,0.010731968,-0.274926573,-0.029223394,-0.512967885,-0.795704067,-0.955740511,-3.266297102,-0.117399767,3.658459187,3.457027912,-1.196441054,-0.042549878,205.631
0.00372197,0.010875732,-0.20734112,-0.03160774,-0.488549471,-0.800703645,-0.954670727,-3.287578583,-0.122864515,3.660169601,3.457016945,-1.201670051,-0.043180954,205.641
-0.016662972,0.010805694,-0.142187327,-0.0333292,-0.461411297,-0.805442929,-0.951066375,-3.307602882,-0.126280144,3.662017584,3.457131863,-1.20693326,-0.043877099,205.651
-0.034544211,0.010544726,-0.079249777,-0.034411147,-0.432741225,-0.809901595,-0.945177078,-3.325826406,-0.127676249,3.664021969,3.4573946,-1.212224245,-0.044617832,205.661
-0.04908913,0.010120593,-0.019942638,-0.034877148,-0.403884858,-0.814069569,-0.937726438,-3.34231782,-0.126939148,3.666195869,3.457824469,-1.217531562,-0.045382828,205.671
-0.060585633,0.009570068,0.037050676,-0.034768384,-0.375343591,-0.817953348,-0.929185748,-3.356492043,-0.125207126,3.668543816,3.458428383,-1.222847581,-0.046153594,205.681
-0.070047215,0.008914481,0.093108043,-0.034092724,-0.345871121,-0.821545959,-0.9187361,-3.367158651,-0.121700943,3.67106986,3.459218979,-1.228151798,-0.046910688,205.691
-0.077176705,0.00817624,0.147004694,-0.032865502,-0.31577751,-0.824839771,-0.906704485,-3.374137878,-0.116733328,3.673777819,3.4602108,-1.233415723,-0.047635742,205.701
-0.081935853,0.007380108,0.197284758,-0.031119833,-0.285580784,-0.827832639,-0.893576443,-3.377715111,-0.110736087,3.676666498,3.461413145,-1.238612652,-0.048311889,205.711
-0.084414259,0.006546815,0.242532358,-0.02889343,-0.255466104,-0.830521882,-0.879667878,-3.378129959,-0.103448734,3.679733038,3.462832928,-1.243716002,-0.048923355,205.721
-0.085226648,0.005699649,0.284011781,-0.02623881,-0.225335702,-0.832911968,-0.86509347,-3.374846697,-0.095805131,3.682968855,3.464470148,-1.248703361,-0.04945676,205.731
